Participant,Vegetarian,D_Onions,V_Onions,D_Bell peppers,V_Bell peppers,D_Mushrooms,V_Mushrooms,D_Jalapenos,V_Jalapenos,D_American cheese,V_American cheese,D_Steak,V_Steak,D_Bacon,V_Bacon,D_Provolone cheese,V_Provolone cheese,D_Parmesan cheese,V_Parmesan cheese,D_Tomatoes,V_Tomatoes,D_Mozzarella cheese,V_Mozzarella cheese,D_Spinach,V_Spinach,D_Pesto,V_Pesto,D_Ham,V_Ham,D_Swiss cheese,V_Swiss cheese,D_Mustard,V_Mustard,D_Turkey,V_Turkey,D_Garlic aioli,V_Garlic aioli,D_Chicken,V_Chicken,D_Pickles,V_Pickles,D_Basil,V_Basil,D_Cucumbers,V_Cucumbers,D_Coleslaw,V_Coleslaw,D_Mayonnaise,V_Mayonnaise,D_Cheddar cheese,V_Cheddar cheese,D_Lettuce,V_Lettuce,D_Pepperoni,V_Pepperoni,D_Meatballs,V_Meatballs,D_Marinara sauce,V_Marinara sauce,D_Pepper jack cheese,V_Pepper jack cheese,D_Avocado,V_Avocado,D_Salami,V_Salami,D_Pork,V_Pork,D_Roast beef,V_Roast beef,D_Hummus,V_Hummus,D_Pastrami,V_Pastrami,D_Gouda cheese,V_Gouda cheese,D_Ranch dressing,V_Ranch dressing,D_Feta cheese,V_Feta cheese,D_Tuna,V_Tuna,D_Olives,V_Olives,D_Soy chicken,V_Soy chicken,D_Falafel,V_Falafel,D_Egg salad,V_Egg salad,D_Peppers,V_Peppers,D_Black bean patty,V_Black bean patty,D_Sprouts,V_Sprouts,D_Guacamole,V_Guacamole,D_Mixed greens,V_Mixed greens,D_Vinaigrette,V_Vinaigrette,D_Cream cheese,V_Cream cheese,D_Vegan turkey,V_Vegan turkey,D_Arugula,V_Arugula,D_Artichoke hearts,V_Artichoke hearts,D_Vegan bacon,V_Vegan bacon,D_Carrots,V_Carrots
50653,n,0.6428571428571429,0.225,0.631578947368421,0.15,0.8888888888888888,0.1,0.3,0.0375,0.625,0.0625,0.75,0.075,0.6388888888888888,0.2875,0.6486486486486487,0.3,0.3333333333333333,0.025,0.6551724137931034,0.475,0.5,0.05,0.45454545454545453,0.1875,0.5,0.0625,0.6,0.225,0.5882352941176471,0.25,0.7142857142857143,0.25,0.5227272727272727,0.2875,0.2,0.05,0.4878048780487805,0.25,0.4444444444444444,0.1,0.42857142857142855,0.075,0.5,0.075,0.5,0.0375,0.6274509803921569,0.4,0.6111111111111112,0.275,0.5,0.2125,1.0,0.025,0.6666666666666666,0.05,0.6666666666666666,0.05,0.3333333333333333,0.025,0.4074074074074074,0.1375,0.8333333333333334,0.0625,0.6666666666666666,0.05,0.8,0.1,0.0,0.0,0.5,0.05,0.3333333333333333,0.0125,0.5833333333333334,0.0875,0.5,0.0125,0.0,0.0,0.5,0.0125,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
51076,n,0.5714285714285714,0.2,0.42105263157894735,0.1,0.4444444444444444,0.05,0.8,0.1,0.875,0.0875,0.625,0.0625,0.5833333333333334,0.2625,0.43243243243243246,0.2,0.6666666666666666,0.05,0.6551724137931034,0.475,0.375,0.0375,0.48484848484848486,0.2,0.6,0.075,0.5,0.1875,0.5,0.2125,0.6071428571428571,0.2125,0.6363636363636364,0.35,0.55,0.1375,0.5365853658536586,0.275,0.5555555555555556,0.125,0.5714285714285714,0.1,0.5833333333333334,0.0875,0.8333333333333334,0.0625,0.5490196078431373,0.35,0.4722222222222222,0.2125,0.5,0.2125,0.5,0.0125,0.6666666666666666,0.05,0.6666666666666666,0.05,0.8333333333333334,0.0625,0.6296296296296297,0.2125,0.0,0.0,0.3333333333333333,0.025,0.5,0.0625,0.0,0.0,0.75,0.075,1.0,0.0375,0.5833333333333334,0.0875,0.5,0.0125,0.5,0.025,0.5,0.0125,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
51571,n,0.6071428571428571,0.2125,0.631578947368421,0.15,0.6666666666666666,0.075,0.6,0.075,0.875,0.0875,0.625,0.0625,0.5,0.225,0.4594594594594595,0.2125,0.3333333333333333,0.025,0.7241379310344828,0.525,0.25,0.025,0.5454545454545454,0.225,0.4,0.05,0.5333333333333333,0.2,0.5882352941176471,0.25,0.5,0.175,0.4318181818181818,0.2375,0.5,0.125,0.5121951219512195,0.2625,0.6111111111111112,0.1375,0.35714285714285715,0.0625,0.6666666666666666,0.1,0.6666666666666666,0.05,0.5686274509803921,0.3625,0.4722222222222222,0.2125,0.5882352941176471,0.25,1.0,0.025,0.6666666666666666,0.05,0.6666666666666666,0.05,0.6666666666666666,0.05,0.6296296296296297,0.2125,0.8333333333333334,0.0625,0.8333333333333334,0.0625,0.4,0.05,1.0,0.025,0.5,0.05,0.3333333333333333,0.0125,0.75,0.1125,0.5,0.0125,0.25,0.0125,0.5,0.0125,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
51628,n,0.6071428571428571,0.2125,0.5263157894736842,0.125,0.6666666666666666,0.075,0.4,0.05,0.375,0.0375,0.375,0.0375,0.6388888888888888,0.2875,0.5945945945945946,0.275,0.6666666666666666,0.05,0.6896551724137931,0.5,0.5,0.05,0.5757575757575758,0.2375,0.4,0.05,0.6,0.225,0.5882352941176471,0.25,0.5357142857142857,0.1875,0.5681818181818182,0.3125,0.5,0.125,0.4634146341463415,0.2375,0.4444444444444444,0.1,0.6428571428571429,0.1125,0.4166666666666667,0.0625,0.5,0.0375,0.6274509803921569,0.4,0.5555555555555556,0.25,0.5588235294117647,0.2375,0.5,0.0125,0.6666666666666666,0.05,0.6666666666666666,0.05,0.3333333333333333,0.025,0.37037037037037035,0.125,0.6666666666666666,0.05,0.3333333333333333,0.025,0.6,0.075,0.5,0.0125,0.375,0.0375,0.3333333333333333,0.0125,0.5833333333333334,0.0875,0.5,0.0125,1.0,0.05,0.5,0.0125,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
52204,n,0.5714285714285714,0.2,0.47368421052631576,0.1125,0.5555555555555556,0.0625,0.5,0.0625,0.375,0.0375,0.125,0.0125,0.6111111111111112,0.275,0.7567567567567568,0.35,0.8333333333333334,0.0625,0.6551724137931034,0.475,0.625,0.0625,0.5454545454545454,0.225,0.6,0.075,0.4666666666666667,0.175,0.5,0.2125,0.5,0.175,0.6136363636363636,0.3375,0.55,0.1375,0.4878048780487805,0.25,0.5555555555555556,0.125,0.5,0.0875,0.4166666666666667,0.0625,0.6666666666666666,0.05,0.5490196078431373,0.35,0.4166666666666667,0.1875,0.5588235294117647,0.2375,0.5,0.0125,0.8333333333333334,0.0625,0.8333333333333334,0.0625,0.3333333333333333,0.025,0.5185185185185185,0.175,0.5,0.0375,0.6666666666666666,0.05,0.7,0.0875,0.5,0.0125,0.5,0.05,0.6666666666666666,0.025,0.6666666666666666,0.1,0.0,0.0,0.5,0.025,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
52513,n,0.4642857142857143,0.1625,0.42105263157894735,0.1,0.2222222222222222,0.025,0.1,0.0125,0.375,0.0375,0.375,0.0375,0.5833333333333334,0.2625,0.5405405405405406,0.25,0.8333333333333334,0.0625,0.7413793103448276,0.5375,0.75,0.075,0.5454545454545454,0.225,0.6,0.075,0.5666666666666667,0.2125,0.5588235294117647,0.2375,0.6785714285714286,0.2375,0.5,0.275,0.35,0.0875,0.6341463414634146,0.325,0.3888888888888889,0.0875,0.6428571428571429,0.1125,0.4166666666666667,0.0625,0.5,0.0375,0.7450980392156863,0.475,0.5,0.225,0.6176470588235294,0.2625,0.0,0.0,0.5,0.0375,0.5,0.0375,0.3333333333333333,0.025,0.25925925925925924,0.0875,0.5,0.0375,0.16666666666666666,0.0125,0.8,0.1,0.5,0.0125,0.875,0.0875,0.3333333333333333,0.0125,0.5,0.075,0.5,0.0125,0.75,0.0375,1.0,0.025,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
52603,n,0.5714285714285714,0.2,0.47368421052631576,0.1125,0.5555555555555556,0.0625,0.6,0.075,0.375,0.0375,0.375,0.0375,0.6944444444444444,0.3125,0.5135135135135135,0.2375,0.3333333333333333,0.025,0.7241379310344828,0.525,0.5,0.05,0.3939393939393939,0.1625,0.5,0.0625,0.5333333333333333,0.2,0.47058823529411764,0.2,0.39285714285714285,0.1375,0.6818181818181818,0.375,0.45,0.1125,0.6097560975609756,0.3125,0.2777777777777778,0.0625,0.2857142857142857,0.05,0.5,0.075,0.16666666666666666,0.0125,0.7058823529411765,0.45,0.6944444444444444,0.3125,0.6764705882352942,0.2875,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0625,0.5925925925925926,0.2,0.8333333333333334,0.0625,0.16666666666666666,0.0125,0.7,0.0875,0.5,0.0125,0.375,0.0375,0.6666666666666666,0.025,0.8333333333333334,0.125,0.5,0.0125,0.5,0.025,0.5,0.0125,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
53332,n,0.5,0.175,0.5789473684210527,0.1375,0.4444444444444444,0.05,0.7,0.0875,0.5,0.05,0.5,0.05,0.4444444444444444,0.2,0.40540540540540543,0.1875,0.8333333333333334,0.0625,0.6206896551724138,0.45,0.5,0.05,0.5454545454545454,0.225,0.7,0.0875,0.4666666666666667,0.175,0.5294117647058824,0.225,0.5357142857142857,0.1875,0.4318181818181818,0.2375,0.55,0.1375,0.5365853658536586,0.275,0.7222222222222222,0.1625,0.5714285714285714,0.1,0.6666666666666666,0.1,0.6666666666666666,0.05,0.5490196078431373,0.35,0.6388888888888888,0.2875,0.38235294117647056,0.1625,0.0,0.0,0.5,0.0375,0.5,0.0375,0.3333333333333333,0.025,0.7037037037037037,0.2375,0.16666666666666666,0.0125,0.5,0.0375,0.4,0.05,0.0,0.0,0.625,0.0625,1.0,0.0375,0.5,0.075,0.5,0.0125,0.25,0.0125,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
53575,n,0.5714285714285714,0.2,0.631578947368421,0.15,0.4444444444444444,0.05,0.5,0.0625,0.5,0.05,0.625,0.0625,0.6666666666666666,0.3,0.5135135135135135,0.2375,0.5,0.0375,0.6896551724137931,0.5,0.625,0.0625,0.3939393939393939,0.1625,0.6,0.075,0.5666666666666667,0.2125,0.5882352941176471,0.25,0.5714285714285714,0.2,0.5681818181818182,0.3125,0.3,0.075,0.43902439024390244,0.225,0.5,0.1125,0.35714285714285715,0.0625,0.4166666666666667,0.0625,0.5,0.0375,0.5490196078431373,0.35,0.3888888888888889,0.175,0.6470588235294118,0.275,0.5,0.0125,0.5,0.0375,0.5,0.0375,0.5,0.0375,0.5185185185185185,0.175,0.5,0.0375,0.8333333333333334,0.0625,0.6,0.075,0.0,0.0,0.625,0.0625,1.0,0.0375,0.6666666666666666,0.1,0.0,0.0,0.25,0.0125,0.5,0.0125,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
53704,n,0.6071428571428571,0.2125,0.3684210526315789,0.0875,0.4444444444444444,0.05,0.7,0.0875,0.75,0.075,0.625,0.0625,0.6111111111111112,0.275,0.3783783783783784,0.175,0.5,0.0375,0.8275862068965517,0.6,0.5,0.05,0.6060606060606061,0.25,0.6,0.075,0.7,0.2625,0.6176470588235294,0.2625,0.5,0.175,0.6136363636363636,0.3375,0.4,0.1,0.5609756097560976,0.2875,0.6111111111111112,0.1375,0.42857142857142855,0.075,0.6666666666666666,0.1,0.8333333333333334,0.0625,0.6274509803921569,0.4,0.6388888888888888,0.2875,0.7058823529411765,0.3,0.0,0.0,0.16666666666666666,0.0125,0.16666666666666666,0.0125,0.3333333333333333,0.025,0.5555555555555556,0.1875,0.5,0.0375,0.3333333333333333,0.025,0.3,0.0375,0.5,0.0125,0.25,0.025,0.3333333333333333,0.0125,0.75,0.1125,0.0,0.0,0.5,0.025,1.0,0.025,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
53800,n,0.5714285714285714,0.2,0.15789473684210525,0.0375,0.4444444444444444,0.05,0.4,0.05,0.5,0.05,0.375,0.0375,0.5833333333333334,0.2625,0.40540540540540543,0.1875,0.6666666666666666,0.05,0.7241379310344828,0.525,0.625,0.0625,0.5757575757575758,0.2375,0.5,0.0625,0.7,0.2625,0.6470588235294118,0.275,0.6071428571428571,0.2125,0.5909090909090909,0.325,0.4,0.1,0.4634146341463415,0.2375,0.5,0.1125,0.42857142857142855,0.075,0.4166666666666667,0.0625,0.8333333333333334,0.0625,0.5882352941176471,0.375,0.5555555555555556,0.25,0.6176470588235294,0.2625,0.5,0.0125,0.6666666666666666,0.05,0.6666666666666666,0.05,0.6666666666666666,0.05,0.4444444444444444,0.15,0.5,0.0375,0.6666666666666666,0.05,0.5,0.0625,0.5,0.0125,0.5,0.05,0.3333333333333333,0.0125,0.5833333333333334,0.0875,0.0,0.0,0.5,0.025,1.0,0.025,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
53923,n,0.6428571428571429,0.225,0.3684210526315789,0.0875,0.5555555555555556,0.0625,0.6,0.075,0.25,0.025,0.25,0.025,0.5277777777777778,0.2375,0.5135135135135135,0.2375,0.5,0.0375,0.7413793103448276,0.5375,0.875,0.0875,0.5454545454545454,0.225,0.6,0.075,0.5666666666666667,0.2125,0.5588235294117647,0.2375,0.5357142857142857,0.1875,0.5909090909090909,0.325,0.4,0.1,0.3902439024390244,0.2,0.5555555555555556,0.125,0.5714285714285714,0.1,0.5833333333333334,0.0875,0.5,0.0375,0.6078431372549019,0.3875,0.6388888888888888,0.2875,0.6176470588235294,0.2625,0.5,0.0125,0.3333333333333333,0.025,0.3333333333333333,0.025,0.16666666666666666,0.0125,0.6296296296296297,0.2125,0.3333333333333333,0.025,0.8333333333333334,0.0625,0.6,0.075,0.0,0.0,0.5,0.05,1.0,0.0375,0.5833333333333334,0.0875,0.0,0.0,0.75,0.0375,0.5,0.0125,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
54088,n,0.6071428571428571,0.2125,0.631578947368421,0.15,0.8888888888888888,0.1,0.5,0.0625,0.75,0.075,0.625,0.0625,0.6388888888888888,0.2875,0.6216216216216216,0.2875,0.8333333333333334,0.0625,0.6724137931034483,0.4875,0.25,0.025,0.45454545454545453,0.1875,0.6,0.075,0.4666666666666667,0.175,0.6470588235294118,0.275,0.4642857142857143,0.1625,0.45454545454545453,0.25,0.4,0.1,0.4878048780487805,0.25,0.4444444444444444,0.1,0.2857142857142857,0.05,0.5833333333333334,0.0875,0.3333333333333333,0.025,0.5490196078431373,0.35,0.5277777777777778,0.2375,0.5588235294117647,0.2375,0.5,0.0125,0.6666666666666666,0.05,0.6666666666666666,0.05,0.5,0.0375,0.5555555555555556,0.1875,0.5,0.0375,0.5,0.0375,0.4,0.05,0.5,0.0125,0.375,0.0375,0.3333333333333333,0.0125,0.8333333333333334,0.125,0.5,0.0125,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
54361,n,0.75,0.2625,0.7368421052631579,0.175,0.6666666666666666,0.075,0.6,0.075,0.625,0.0625,0.5,0.05,0.6111111111111112,0.275,0.5405405405405406,0.25,0.16666666666666666,0.0125,0.8275862068965517,0.6,0.5,0.05,0.7878787878787878,0.325,0.6,0.075,0.4666666666666667,0.175,0.6176470588235294,0.2625,0.4642857142857143,0.1625,0.5454545454545454,0.3,0.5,0.125,0.4878048780487805,0.25,0.6111111111111112,0.1375,0.6428571428571429,0.1125,0.75,0.1125,1.0,0.075,0.5490196078431373,0.35,0.5277777777777778,0.2375,0.5588235294117647,0.2375,1.0,0.025,0.3333333333333333,0.025,0.3333333333333333,0.025,0.5,0.0375,0.7037037037037037,0.2375,0.3333333333333333,0.025,0.6666666666666666,0.05,0.4,0.05,1.0,0.025,0.375,0.0375,0.6666666666666666,0.025,0.75,0.1125,0.5,0.0125,0.5,0.025,0.5,0.0125,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
54679,n,0.6071428571428571,0.2125,0.5789473684210527,0.1375,0.5555555555555556,0.0625,0.5,0.0625,0.5,0.05,0.75,0.075,0.6944444444444444,0.3125,0.5405405405405406,0.25,0.6666666666666666,0.05,0.6206896551724138,0.45,0.375,0.0375,0.6060606060606061,0.25,0.5,0.0625,0.6333333333333333,0.2375,0.5588235294117647,0.2375,0.7142857142857143,0.25,0.5227272727272727,0.2875,0.55,0.1375,0.5853658536585366,0.3,0.5555555555555556,0.125,0.5,0.0875,0.5833333333333334,0.0875,0.16666666666666666,0.0125,0.5490196078431373,0.35,0.5555555555555556,0.25,0.47058823529411764,0.2,0.5,0.0125,0.5,0.0375,0.5,0.0375,0.5,0.0375,0.48148148148148145,0.1625,0.6666666666666666,0.05,0.6666666666666666,0.05,0.3,0.0375,0.5,0.0125,0.25,0.025,0.3333333333333333,0.0125,0.6666666666666666,0.1,1.0,0.025,0.25,0.0125,0.5,0.0125,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
55054,n,0.5,0.175,0.47368421052631576,0.1125,0.6666666666666666,0.075,0.2,0.025,0.375,0.0375,0.5,0.05,0.6388888888888888,0.2875,0.4864864864864865,0.225,0.16666666666666666,0.0125,0.6724137931034483,0.4875,0.5,0.05,0.45454545454545453,0.1875,0.6,0.075,0.5,0.1875,0.5588235294117647,0.2375,0.5714285714285714,0.2,0.4318181818181818,0.2375,0.4,0.1,0.5609756097560976,0.2875,0.6111111111111112,0.1375,0.5714285714285714,0.1,0.5,0.075,0.3333333333333333,0.025,0.6470588235294118,0.4125,0.6111111111111112,0.275,0.5,0.2125,1.0,0.025,0.5,0.0375,0.5,0.0375,0.0,0.0,0.5185185185185185,0.175,0.6666666666666666,0.05,0.3333333333333333,0.025,0.4,0.05,0.0,0.0,0.5,0.05,0.6666666666666666,0.025,0.25,0.0375,0.5,0.0125,0.5,0.025,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
55375,n,0.6428571428571429,0.225,0.5263157894736842,0.125,0.6666666666666666,0.075,0.5,0.0625,0.5,0.05,0.375,0.0375,0.5833333333333334,0.2625,0.4594594594594595,0.2125,0.16666666666666666,0.0125,0.6379310344827587,0.4625,0.375,0.0375,0.5151515151515151,0.2125,0.4,0.05,0.5666666666666667,0.2125,0.5588235294117647,0.2375,0.6785714285714286,0.2375,0.5,0.275,0.55,0.1375,0.6097560975609756,0.3125,0.6111111111111112,0.1375,0.7857142857142857,0.1375,0.6666666666666666,0.1,0.6666666666666666,0.05,0.5882352941176471,0.375,0.6944444444444444,0.3125,0.4411764705882353,0.1875,0.5,0.0125,0.5,0.0375,0.5,0.0375,0.5,0.0375,0.48148148148148145,0.1625,0.3333333333333333,0.025,0.5,0.0375,0.2,0.025,1.0,0.025,0.5,0.05,0.6666666666666666,0.025,0.3333333333333333,0.05,1.0,0.025,0.5,0.025,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
55816,n,0.5714285714285714,0.2,0.2631578947368421,0.0625,0.6666666666666666,0.075,0.2,0.025,0.25,0.025,0.375,0.0375,0.6111111111111112,0.275,0.5135135135135135,0.2375,0.6666666666666666,0.05,0.6896551724137931,0.5,0.625,0.0625,0.5757575757575758,0.2375,0.6,0.075,0.6333333333333333,0.2375,0.6176470588235294,0.2625,0.6428571428571429,0.225,0.45454545454545453,0.25,0.3,0.075,0.5853658536585366,0.3,0.5,0.1125,0.42857142857142855,0.075,0.5833333333333334,0.0875,0.6666666666666666,0.05,0.49019607843137253,0.3125,0.5555555555555556,0.25,0.47058823529411764,0.2,1.0,0.025,0.5,0.0375,0.5,0.0375,0.6666666666666666,0.05,0.6296296296296297,0.2125,0.16666666666666666,0.0125,0.3333333333333333,0.025,0.5,0.0625,1.0,0.025,0.625,0.0625,0.6666666666666666,0.025,0.9166666666666666,0.1375,0.0,0.0,0.25,0.0125,0.5,0.0125,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
55864,n,0.5714285714285714,0.2,0.7894736842105263,0.1875,0.4444444444444444,0.05,0.5,0.0625,0.5,0.05,0.625,0.0625,0.4722222222222222,0.2125,0.5405405405405406,0.25,0.5,0.0375,0.5689655172413793,0.4125,0.375,0.0375,0.6060606060606061,0.25,0.7,0.0875,0.4666666666666667,0.175,0.5,0.2125,0.5357142857142857,0.1875,0.5454545454545454,0.3,0.55,0.1375,0.5121951219512195,0.2625,0.6111111111111112,0.1375,0.6428571428571429,0.1125,0.5,0.075,0.5,0.0375,0.49019607843137253,0.3125,0.5555555555555556,0.25,0.4117647058823529,0.175,0.5,0.0125,0.6666666666666666,0.05,0.6666666666666666,0.05,0.5,0.0375,0.48148148148148145,0.1625,0.6666666666666666,0.05,0.3333333333333333,0.025,0.6,0.075,1.0,0.025,0.75,0.075,1.0,0.0375,0.4166666666666667,0.0625,1.0,0.025,0.75,0.0375,0.5,0.0125,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
56308,n,0.5714285714285714,0.2,0.47368421052631576,0.1125,0.7777777777777778,0.0875,0.7,0.0875,0.5,0.05,0.25,0.025,0.6111111111111112,0.275,0.4864864864864865,0.225,0.3333333333333333,0.025,0.603448275862069,0.4375,0.75,0.075,0.5151515151515151,0.2125,0.6,0.075,0.4666666666666667,0.175,0.5588235294117647,0.2375,0.42857142857142855,0.15,0.4318181818181818,0.2375,0.55,0.1375,0.6829268292682927,0.35,0.5555555555555556,0.125,0.7142857142857143,0.125,0.6666666666666666,0.1,0.3333333333333333,0.025,0.6274509803921569,0.4,0.4722222222222222,0.2125,0.47058823529411764,0.2,0.5,0.0125,0.6666666666666666,0.05,0.6666666666666666,0.05,0.3333333333333333,0.025,0.48148148148148145,0.1625,0.16666666666666666,0.0125,0.8333333333333334,0.0625,0.3,0.0375,0.5,0.0125,0.375,0.0375,0.6666666666666666,0.025,0.6666666666666666,0.1,1.0,0.025,0.5,0.025,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
56401,n,0.6071428571428571,0.2125,0.42105263157894735,0.1,0.3333333333333333,0.0375,0.6,0.075,0.25,0.025,0.5,0.05,0.5833333333333334,0.2625,0.5135135135135135,0.2375,0.5,0.0375,0.6896551724137931,0.5,0.375,0.0375,0.5151515151515151,0.2125,0.6,0.075,0.6333333333333333,0.2375,0.6470588235294118,0.275,0.5,0.175,0.5909090909090909,0.325,0.65,0.1625,0.4878048780487805,0.25,0.7777777777777778,0.175,0.6428571428571429,0.1125,0.4166666666666667,0.0625,0.3333333333333333,0.025,0.49019607843137253,0.3125,0.6111111111111112,0.275,0.5294117647058824,0.225,0.0,0.0,0.5,0.0375,0.5,0.0375,0.5,0.0375,0.5925925925925926,0.2,0.3333333333333333,0.025,0.6666666666666666,0.05,0.5,0.0625,0.0,0.0,0.625,0.0625,1.0,0.0375,0.5,0.075,0.5,0.0125,0.75,0.0375,1.0,0.025,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
56488,n,0.42857142857142855,0.15,0.21052631578947367,0.05,0.3333333333333333,0.0375,0.3,0.0375,0.5,0.05,0.5,0.05,0.8333333333333334,0.375,0.35135135135135137,0.1625,0.5,0.0375,0.7586206896551724,0.55,0.375,0.0375,0.5757575757575758,0.2375,0.4,0.05,0.7666666666666667,0.2875,0.5882352941176471,0.25,0.6428571428571429,0.225,0.6136363636363636,0.3375,0.45,0.1125,0.6097560975609756,0.3125,0.4444444444444444,0.1,0.35714285714285715,0.0625,0.25,0.0375,0.3333333333333333,0.025,0.6078431372549019,0.3875,0.5277777777777778,0.2375,0.6764705882352942,0.2875,0.0,0.0,0.16666666666666666,0.0125,0.16666666666666666,0.0125,0.8333333333333334,0.0625,0.5555555555555556,0.1875,0.16666666666666666,0.0125,0.3333333333333333,0.025,0.5,0.0625,0.0,0.0,0.375,0.0375,0.6666666666666666,0.025,0.9166666666666666,0.1375,0.0,0.0,0.75,0.0375,1.0,0.025,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
56698,n,0.5714285714285714,0.2,0.5263157894736842,0.125,0.8888888888888888,0.1,0.2,0.025,0.375,0.0375,0.375,0.0375,0.6666666666666666,0.3,0.7027027027027027,0.325,0.5,0.0375,0.7241379310344828,0.525,0.25,0.025,0.6363636363636364,0.2625,0.5,0.0625,0.6333333333333333,0.2375,0.5294117647058824,0.225,0.6071428571428571,0.2125,0.5681818181818182,0.3125,0.4,0.1,0.4634146341463415,0.2375,0.3888888888888889,0.0875,0.35714285714285715,0.0625,0.5,0.075,0.5,0.0375,0.5882352941176471,0.375,0.6388888888888888,0.2875,0.5294117647058824,0.225,1.0,0.025,0.6666666666666666,0.05,0.6666666666666666,0.05,0.3333333333333333,0.025,0.5555555555555556,0.1875,0.16666666666666666,0.0125,0.3333333333333333,0.025,0.4,0.05,1.0,0.025,0.25,0.025,1.0,0.0375,0.5833333333333334,0.0875,0.5,0.0125,0.5,0.025,0.5,0.0125,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
